EpochDate,market-price,estimated-transaction-volume,estimated-transaction-volume-usd,trade-volume,n-unique-addresses,my-wallet-n-users
1536710400,6273.1375,105993.41296631002,664911253.6319456,321882304.55031675,461585.0,
1536796800,6450.179230769231,193728.12238402994,1249581111.4173896,349448939.5885616,466216.0,
1536883200,6499.0625,112810.82437193,733164598.2696962,360631436.3050917,471372.0,
1536969600,6518.655000000002,57528.26774570002,375006930.18184626,232655320.56611666,427957.0,
1537056000,6480.644166666668,43568.815124639994,282353987.5860767,181083665.02454165,370211.0,
1537142400,6400.600833333334,89722.98462494003,574281010.1595451,217488658.75825,481967.0,
1537228800,6296.631666666667,95446.72249387995,600992855.3345102,346869668.288775,479308.0,
1537315200,6335.826666666665,106220.98449421,672997746.118002,321494577.22700834,480227.0,
1537401600,6418.562666666668,106443.20548575999,683212384.8512276,425834153.34970003,493140.0,
1537488000,6669.990833333333,147934.62604295998,986722599.6391376,524769683.69301677,563130.0,
1537574400,6709.312500000001,68523.44084541999,459745178.20718694,424174128.73345,445041.0,
1537660800,6710.445000000001,50088.41558267,336115557.90465003,251395241.2779167,401263.0,
1537747200,6639.304166666666,75835.50245149995,503494967.4075038,273203917.3096333,469028.0,
1537833600,6412.459166666667,131313.27578012,842041018.9812585,390313648.772825,490588.0,
1537920000,6468.631666666668,115703.74245521997,748444892.3976804,312748554.37550837,474079.0,
1538006400,6535.4766666666665,126129.93325774,824319235.7741838,283381555.35885835,481907.0,
1538092800,6677.342500000002,136792.50224089998,913410388.8945069,457654461.26719165,527057.0,
1538179200,6550.474166666667,70886.84283192999,464342432.72711754,373219094.66076666,429818.0,
1538265600,6593.135000000001,63803.98517462,420668287.7942683,190991380.69071665,413888.0,
1538352000,6590.968333333334,104262.65907091003,687191884.2854975,256778711.4242917,484982.0,
1538438400,6562.641666666666,126366.95830697,829301065.8752508,257999312.56760833,484846.0,
1538524800,6470.402500000001,114389.31778004002,740144927.7372655,332298092.85064167,552112.0,
1538611200,6563.628333333333,101249.05006885997,664561133.7550546,263127450.3287083,506879.0,
1538697600,6568.549166666667,95772.50767858003,629086425.5017139,220257654.74284998,533086.0,
1538784000,6581.486666666667,58935.461801450045,387882956.0400861,209968177.95718333,441964.0,
1538870400,6558.537499999999,37558.21256238998,246326945.52340573,155730689.40768334,444617.0,
1538956800,6618.567692307693,94374.51279775996,624624101.380533,203461059.2068769,477297.0,
1539043200,6621.711666666667,106727.57897566992,706719254.8582816,225814169.29826665,463256.0,
1539129600,6563.009166666667,115412.58970185007,757453884.161981,265718545.5197667,482434.0,
1539216000,6248.635833333334,139087.73572355005,869108609.4193717,571216726.9510417,499967.0,
1539302400,6260.530833333333,128397.51297319002,803836588.8919728,326313131.20454997,498114.0,
1539388800,6260.645833333335,58874.05926456003,368589633.8260876,182016135.0701833,400480.0,
1539475200,6299.399166666666,64000.45468540001,403164410.9114965,189122800.70661664,378042.0,
1539561600,6452.571666666667,216583.45472909985,1397520263.4537723,571754179.6516584,502795.0,
1539648000,6596.618333333333,136972.66105608002,903556367.08799,667107406.1572669,490755.0,
1539734400,6596.276153846155,110442.13465088996,728506819.1775315,288830228.1963923,490530.0,
1539820800,6568.040769230769,133635.80757877004,877725432.4064398,248067803.46955383,479719.0,
1539907200,6487.444166666667,129375.82599555,839318447.6625125,271177659.4210667,504470.0,
1539993600,6488.825833333333,106906.93188430001,693700461.3732529,196192211.14311668,428969.0,
1540080000,6531.6016666666665,45300.18501126002,295882763.9198543,139219682.7482917,403198.0,
1540166400,6498.485833333333,113898.24536915,740166133.9729452,161513916.040575,489859.0,
1540252800,6481.425999999999,113622.78922732998,736437700.2905363,214509494.38174,487825.0,
1540339200,6508.31,120219.60972419994,782426488.1641078,228326458.19319168,478550.0,
1540425600,6478.0825,127063.22502306996,823126054.4155116,211333434.46891665,474714.0,
1540512000,6473.753333333334,115753.25418193007,749358015.1044505,196903747.49074164,503383.0,
1540598400,6465.9175000000005,57115.018423150024,369300997.1350682,170476989.60099164,418913.0,
1540684800,6448.221666666667,71645.16471587996,461983903.4328394,132201764.57107498,403763.0,
1540771200,6382.668333333332,141597.67848288995,903771018.5262562,227993897.59048334,495173.0,
1540857600,6309.4528571428555,99727.56288639993,629226356.5894898,272566870.0486643,505403.0,
1540944000,6310.284166666667,128050.18362011998,808033046.2368025,239611665.55315003,510366.0,
1541030400,6342.280833333334,125925.68481733996,798656057.2413896,218561001.31684998,505057.0,
1541116800,6387.674166666667,134066.90436917997,856375701.6439813,213130474.22181675,565268.0,
1541203200,6363.795833333334,57759.29098745999,367568335.3222855,173127503.86902502,453207.0,
1541289600,6391.873333333333,81500.91284269004,520943511.4415147,170377979.27624997,412573.0,
1541376000,6436.965,117226.22287920999,754581093.755674,181319289.62183332,536752.0,
1541462400,6445.354166666667,116941.35294412007,753728436.4540216,194984157.9507917,519341.0,
1541548800,6538.79,129474.31644625,846605365.635575,282785375.5726834,522947.0,
1541635200,6486.251666666667,119749.93716901996,776728229.5457844,243318834.88346663,498003.0,
1541721600,6411.280833333333,131258.853247,841537370.0278038,234921792.63233337,541363.0,
1541808000,6399.033333333333,60079.88192947001,384453167.12940955,165583852.47805002,448642.0,
1541894400,6378.268333333333,60560.69280986997,386272349.1939213,130081811.03396666,422962.0,
1541980800,6401.936666666667,116184.53048506998,743806005.8118206,161262278.75530002,510341.0,
1542067200,6372.063333333333,128317.63619390997,817648104.6112199,233379998.45811668,491740.0,
1542153600,6176.155,194572.32530501002,1201708839.7941642,394394702.04938334,524969.0,
1542240000,5615.179999999999,484615.0720924201,2721200860.511915,1154982470.8677833,523898.0,
1542326400,5596.1925,195693.85737478003,1095140496.9368136,598382905.457125,533314.0,
1542412800,5558.243333333333,87802.08702128,488025364.83878267,295708090.7180917,428639.0,
1542499200,5606.044166666667,63965.165272609964,358591541.6463843,199003094.976675,393875.0,
1542585600,5303.9425,199215.20399452993,1056625987.1127571,520520304.9135249,470246.0,
1542672000,4671.97,319755.5004004601,1493888105.2059376,1286922323.878267,543710.0,
1542758400,4533.680833333334,227159.8634653199,1029870319.0953379,1192636084.7779415,472551.0,
1542844800,4548.7975,147946.46372614003,672978504.3313065,515936600.33733344,467174.0,
1542931200,4309.337500000001,171530.13968192,739181263.3115361,499912457.6587834,479021.0,
1543017600,4293.840833333333,96229.75123869002,413195235.25019604,394965144.8347084,406860.0,
1543104000,3823.5116666666668,164197.54107955995,627811213.9556767,854858771.8991165,410529.0,
1543190400,3920.5366666666664,192156.33751955995,753355966.9778105,777305525.3779416,469612.0,
1543276800,3751.6683333333344,229185.3318486499,859827351.9610715,769139307.2511915,462321.0,
1543363200,4103.453846153846,198420.8872308001,814210952.8644851,693105022.051023,454763.0,
1543449600,4263.783333333334,217174.92171728,925986811.63611,694205696.0006417,461334.0,
1543536000,4106.871666666667,396401.8239969799,1627971419.5881836,566637605.5040001,460122.0,
1543622400,4116.777499999999,171285.3347997201,705143612.3834546,463868071.3704083,420224.0,
1543708800,4167.546666666666,84399.90511706998,351740543.2376279,311020128.45015,364378.0,
1543795200,3967.5241666666666,319552.04368437995,1267830455.8254998,384515219.8658083,426799.0,
1543881600,3961.493333333334,629491.33051875,2493725709.2411585,431140475.81086665,492964.0,
