,token,tot_all,tot_p1,tot_p2,tot_p3
86,60k,0.3707658895381625,0.21735630333279665,0.8787929033327806,0.27925160569673274
87,7,0.6071441427388681,0.7969731122202544,0.6052064334272923,0.7074374010983897
88,70,0.20758090255696476,0.24955723715987763,0.1243574863206765,0.2420180582705017
89,75,0.13438763633745696,0.07245210111093221,0.1243574863206765,0.1117006422786931
90,8,0.5915455778068418,0.619867976171309,0.6881114243077433,0.8005212696639672
91,80,0.2543765973530435,0.24955723715987763,0.2818769689935334,0.30717676626640605
92,9,0.33716898045379823,0.37031073901143136,0.25700547172939814,0.4281857954016569
93,90,0.34076864928426587,0.33810980518435035,0.32332946443375893,0.5678115982500233
94,99,0.1535858700999508,0.21735630333279665,0.165809981760902,0.14893418970492414
95,abil,0.3707658895381625,0.4186121397520528,0.46426794893052564,0.4095690216885414
96,abl,1.8466301100298774,1.9481564965383995,1.998010280218869,1.889602531881225
97,absolut,0.44755882458813784,0.523265174690066,0.4228154534903001,0.45611095597133017
98,acceler,0.14878631165932735,0.1771051360489454,0.1575194826728569,0.1954761239877129
99,accept,2.2221955580086634,2.318467235549831,2.006300779306914,1.3404077073443172
100,access,1.1374953504277605,1.3202382869103204,1.1440888741502238,1.4893418970492414
101,accord,0.7859276946520921,0.8613749798744164,0.911954899684961,0.7632877222377362
102,account,3.135311551337277,3.4777008533247464,3.374233128834356,3.676812808340315
103,accumul,0.5567487791123217,0.5152149412332958,0.47255844801857066,0.7539793353811785
104,accur,0.21478024021789996,0.1207535018515537,0.19068147902503732,0.2978683794098483
105,achiev,0.3491678765553569,0.45886330703590406,0.4062344553142099,0.3816438611188681
106,acquir,0.2687752726749139,0.3139591048140396,0.165809981760902,0.2420180582705017
107,across,0.6215428180607384,0.8130735791337949,0.5969159343392473,0.7074374010983897
108,act,0.4115621362834619,0.4347126066655933,0.38136295805007464,0.4468025691147724
109,action,0.590345688196686,0.5313154081468363,0.580334936163157,0.4933445033975612
110,activ,0.9515124608536015,1.1350829174046049,1.1275078759741337,0.8656799776598716
111,actual,2.133403726857129,2.0689099983899535,2.230144254684132,2.271246393000093
112,ad,0.24837714930226418,0.2978586379004991,0.248714972641353,0.21409289770082846
113,ada,0.17398399347260052,0.18515536950571568,0.18239097993699221,0.12100902913525086
114,add,1.4758642204917147,1.891804862341008,1.4342563422318024,1.6382760867541657
115,addit,0.5651480063834128,0.684269843825471,0.4559774498424805,0.6515870799590431
116,address,2.0326129996040363,2.2621156013524395,2.1223677665395457,2.587731546123057
