,token,tot_all,tot_p1,tot_p2,tot_p3
286,currenc,3.3968540339403503,3.9035053478023265,3.0353018805674696,3.197040129020017
287,current,3.0473022495348707,2.9822780857209774,3.1095348069943913,3.054738639597761
288,custodi,0.4002931724643401,0.5230697166055118,0.29693170570768723,0.36998387249786546
289,custom,0.7470259908665501,0.7104379733000235,0.7175849554602441,0.8253486386490846
290,cycl,0.6060776907030502,0.5386837379967211,0.6433520290333223,0.6451000853808937
291,daili,1.2798105654845804,1.4364899679912562,1.162982514021775,1.2237928090314012
292,data,1.0627501832327901,0.9680693262549769,1.0310128670405807,1.2143060430699175
293,date,0.45949145853301004,0.4996486845186978,0.48663807324315406,0.3794706384593492
294,day,5.048768111856571,5.4102584120540245,5.064335202903332,4.591594725358125
295,dca,0.8795173930202401,0.8119291123428839,0.8742989112504124,0.9676501280713404
296,de,0.29317246434008004,0.3278944492153954,0.2391949851534147,0.3130632767289631
297,dead,0.30444832835316005,0.2888593957373722,0.28868360277136257,0.34152357461341426
298,deal,0.7075604668207701,0.6714029198220002,0.7258330583965688,0.7304809790342472
299,debt,0.6568190787619101,0.7885080802560699,0.5278785879247773,0.6451000853808937
300,decad,0.41720696848396005,0.382543524084628,0.3876608380072583,0.493311829997154
301,decemb,0.6286294187292102,0.40596455617144195,0.45364566149785546,1.1004648515321127
302,decent,0.29599143034335007,0.2888593957373722,0.26393929396238863,0.34152357461341426
303,decentr,1.2488019394486103,1.3896479038176284,0.998020455295282,1.366094298453657
304,decid,1.1557760613407002,1.0695604652978374,1.138238205212801,1.2807134048003035
305,decis,0.48768111856571006,0.5464907486923256,0.3629165291982844,0.5597191917275401
306,declin,0.29317246434008004,0.2107892887813256,0.28043549983503796,0.4079309363438004
307,decreas,0.29035349833681007,0.32008743851979077,0.23094688221709006,0.32255004269044685
308,defi,0.8203191069515701,0.8509641658209073,0.8578027053777632,0.7399677449957309
309,definit,0.5525173366409201,0.5464907486923256,0.5278785879247773,0.5881794896119913
310,delet,0.3072672943564301,0.2888593957373722,0.31342791158033656,0.32255004269044685
311,demand,0.4905000845689801,0.5308767273011163,0.45364566149785546,0.4838250640356702
312,depend,0.3833793764447201,0.39815754547583726,0.4289013526888816,0.3130632767289631
313,deposit,1.0542932852229803,1.0305254118198142,0.8990432200593864,1.2617398728773361
314,deriv,0.3129052263629701,0.3044734171285815,0.37116463213460904,0.25614268096006076
315,design,0.5243276766082201,0.5386837379967211,0.45364566149785546,0.5881794896119913
316,despit,0.33263798838586006,0.36692950269341873,0.28043549983503796,0.351010340574898
317,destroy,0.3974742064610701,0.47622765243188386,0.3464203233256351,0.36049710653638173
318,detail,0.6652759767717201,0.741666016082442,0.5773672055427251,0.6735603832653448
319,determin,0.3241810903760501,0.2654383636505582,0.41240514681623225,0.29408974480599565
320,develop,1.3192760895303604,1.397454914513233,1.1794787198944243,1.3850678303766246
321,devic,0.34109488639567004,0.36692950269341873,0.31342791158033656,0.34152357461341426
322,didnt,0.5327845746180301,0.4684206417362792,0.536126690861102,0.6071530215349588
323,die,0.45385352652647004,0.4293855882582559,0.35466842626195977,0.597666255573475
324,differ,2.13959519648193,2.271840112420954,2.1527548663807328,1.9637605540271323
325,difficult,0.3608276484185601,0.2888593957373722,0.4371494556252062,0.36049710653638173
326,digit,1.8774313581778204,2.0844718557264423,1.888815572418344,1.612750213452234
327,dip,2.0719400124034504,1.7643844172066516,1.7898383371824482,2.7701356607532492
328,direct,1.3023622935107404,1.2725427433835586,1.4104256021115142,1.2143060430699175
329,discount,0.34109488639567004,0.3903505347802327,0.2391949851534147,0.39844417038231666
330,discov,0.3298190223825901,0.2888593957373722,0.41240514681623225,0.2846029788445119
331,discuss,0.9415346450921801,0.9914903583417909,0.8248102936324645,1.0150839578787592
332,distribut,0.4735862885493601,0.48403466312748844,0.45364566149785546,0.4838250640356702
333,dm,0.3664655804251001,0.35131548130220935,0.33817222038931044,0.41741770230528413
334,do,1.2347071094322604,1.3193848075571863,1.1052457934675024,1.2807134048003035
335,document,0.30444832835316005,0.2966664064329768,0.2474430880897394,0.3794706384593492
336,doesnt,0.7160173648305801,0.7728940588648606,0.6928406466512702,0.6735603832653448
337,dollar_marker_symbol,14.884140497265602,14.442969786868609,15.555922137908281,14.64756664453088
338,domin,0.3129052263629701,0.2888593957373722,0.32167601451666117,0.3320368086519305
339,donat,0.4848621525624401,0.5074556952143024,0.44539755856153085,0.5027985959586377
340,dont,3.0867677735806507,3.060348192677024,3.1590234246123394,3.0357651076747936
341,doubl,0.6709139087782602,0.6557888984307908,0.7010887495875948,0.6545868513423774
342,doubt,0.3721035124316401,0.36692950269341873,0.29693170570768723,0.46485153211270275
343,download,0.6229914867226701,0.5152627059099071,0.7093368525239195,0.6545868513423774
344,dream,0.29881039634662004,0.2732453743461628,0.32167601451666117,0.3035765107674794
345,drive,0.7047415008175001,0.6714029198220002,0.7010887495875948,0.7494545109572146
346,drop,1.4855950837232903,1.2959637754703723,1.3526888815572418,1.8688928944122947
347,due,1.2093364154028303,1.0851744866890467,1.2867040580666447,1.2712266388388198
348,dumb,0.36928454642837005,0.3903505347802327,0.3794127350709337,0.3320368086519305
349,dump,0.67937080678807,0.7260519946912327,0.4948861761794788,0.8348354046105683
350,earli,1.2121553814061004,1.2413147006011398,1.2949521610029693,1.0814913196091454
351,earlier,0.42002593448723,0.39815754547583726,0.3629165291982844,0.5122853619201215
352,earn,2.4891469808874107,2.0454368022484193,2.8538436159683274,2.608860639408026
353,earth,0.3241810903760501,0.3044734171285815,0.28868360277136257,0.38895740442083293
354,easi,1.2206122794159102,1.194472636427512,1.2042230287033984,1.2712266388388198
355,easier,0.3721035124316401,0.36692950269341873,0.3464203233256351,0.4079309363438004
356,easili,0.4905000845689801,0.4606136310406745,0.4701418673705048,0.5502324257660564
357,econom,0.8597846309973501,1.0539464439066282,0.6763444407786209,0.8348354046105683
358,economi,0.8851553250267801,1.0695604652978374,0.791817881887166,0.7684280428801821
359,educ,0.6060776907030502,0.6245608556483723,0.536126690861102,0.664073617303861
360,effect,0.9387156790889102,1.0461394332110237,0.7588254701418674,1.0150839578787592
361,effici,0.33827592039240006,0.2810523850417675,0.41240514681623225,0.32255004269044685
362,either,0.9189829170660201,0.9290342727769537,0.8742989112504124,0.9581633621098568
363,el,3.1121384676100807,5.8708720430947,1.2867040580666447,1.859406128450811
364,electr,0.4905000845689801,0.49184167382309313,0.45364566149785546,0.5312588938430889
365,electrum,0.3185431583695101,0.35912249199781404,0.28043549983503796,0.3130632767289631
366,elon,0.5327845746180301,0.36692950269341873,0.7505773672055427,0.4838250640356702
367,els,1.6829227039521901,1.662893278163791,1.6001319696469811,1.802485532681909
368,email,0.8062242769352203,0.8743851979077212,0.7010887495875948,0.8443221705720519
369,emerg,0.31008626035970005,0.2888593957373722,0.28868360277136257,0.36049710653638173
370,enabl,0.42848283249704006,0.4996486845186978,0.33817222038931044,0.4458780001897353
371,encrypt,0.31008626035970005,0.17175423530330236,0.32167601451666117,0.46485153211270275
372,end,2.4609573208547104,2.381138262159419,2.6393929396238867,2.352717958447965
373,energi,1.0317415571968203,1.1320165508626747,0.9897723523589576,0.9581633621098568
374,enjoy,0.6060776907030502,0.585525802170349,0.5691191026064005,0.6735603832653448
375,enough,1.6660089079325702,1.6941213209462096,1.608380072583306,1.6981311071055876
376,ensur,0.3129052263629701,0.2888593957373722,0.32992411745298583,0.32255004269044685
377,enter,0.6680949427749902,0.6635959091263955,0.5773672055427251,0.7779148088416659
378,entir,0.8231380729548401,0.7338590053868375,0.8578027053777632,0.8917560003794706
379,equal,0.34391385239894007,0.3435084706066047,0.33817222038931044,0.351010340574898
380,especi,0.6511811467553702,0.6792099305176048,0.511382382052128,0.7779148088416659
381,essenti,0.3664655804251001,0.36692950269341873,0.3464203233256351,0.38895740442083293
382,establish,0.31008626035970005,0.41377156686704664,0.2474430880897394,0.25614268096006076
383,estat,0.4031121384676101,0.4371925989538606,0.2474430880897394,0.5407456598045727
384,estim,0.31008626035970005,0.31228042782418614,0.28043549983503796,0.34152357461341426
385,etc,1.9591813722726503,2.006401748770396,1.888815572418344,1.9827340859500997
386,etf,1.8379658341320402,0.9368412834725584,3.8931045859452325,0.5692059576890238
387,eth,1.4996899137396402,1.327191818252791,1.5506433520290333,1.6506972772981692
388,ethereum,1.2459829734453403,1.420875946600047,1.2042230287033984,1.0814913196091454
389,europ,0.30444832835316005,0.36692950269341873,0.32167601451666117,0.20870885115264207
390,even,4.298923154986751,4.262627839800141,4.165291982843946,4.496727065743288
391,event,0.7301121948469301,0.8275431337340933,0.6021115143516992,0.7589412769186984
392,eventu,0.6624570107684502,0.5699117807791396,0.6351039260969976,0.806375106726117
393,ever,2.1057676044426903,1.9985947380747913,2.020785219399538,2.333744426524998
394,everi,3.0444832835316005,3.130611288937466,2.8950841306499506,3.1116592353666634
395,everybodi,0.3185431583695101,0.3278944492153954,0.32167601451666117,0.3035765107674794
396,everyday,0.34391385239894007,0.40596455617144195,0.28043549983503796,0.34152357461341426
397,everyon,2.8556125613125105,2.794909829026466,2.8703398218409766,2.912437150175505
398,everyth,1.5955347578508206,1.5848231712077447,1.468162322665787,1.75505170287449
399,exact,0.84005186897446,0.7494730267780467,0.9237875288683602,0.8538089365335357
400,exampl,1.3164571235270903,1.420875946600047,1.1052457934675024,1.4325016601840432
401,except,0.34391385239894007,0.37473651338902336,0.28868360277136257,0.36998387249786546
402,exchang,4.386311101088121,4.356311968147397,4.289013526888816,4.534674129589223
403,excit,0.6088966567063201,0.6557888984307908,0.5608709996700759,0.6071530215349588
404,exist,1.0712070812426002,1.0305254118198142,0.9485318376773343,1.2617398728773361
405,expect,1.2516209054518803,1.2100866578187213,1.3444407786209172,1.19533251114695
